timestamp,type,speed,heading,latitude,longitude
2024-09-04 10:12:00.000000,Terrestrial,10.0,288.0,32.59698,-17.10376
2024-09-04 10:14:30.000000,Terrestrial,10.1,304.0,32.59891,-17.11044
2024-09-04 10:17:00.000000,Terrestrial,11.5,303.0,32.60206,-17.11647
2024-09-04 10:19:30.000000,Terrestrial,11.4,331.0,32.60728,-17.12325
2024-09-04 10:22:00.000000,Terrestrial,1.9,312.0,32.60986,-17.12604
2024-09-04 10:24:30.000000,Terrestrial,4.0,344.0,32.61118,-17.12659
2024-09-04 10:27:00.000000,Terrestrial,6.6,321.0,32.61533,-17.12795
2024-09-04 10:29:30.000000,Terrestrial,5.8,42.0,32.61709,-17.1289
2024-09-04 10:32:00.000000,Terrestrial,0.4,,32.61922,-17.12881
2024-09-04 10:34:30.000000,Terrestrial,6.3,309.0,32.62014,-17.12913
2024-09-04 10:37:00.000000,Terrestrial,3.3,310.0,32.62162,-17.13096
2024-09-04 10:39:30.000000,Terrestrial,4.0,275.0,32.62233,-17.13409
2024-09-04 10:42:00.000000,Terrestrial,6.3,121.0,32.62144,-17.13591
2024-09-04 10:44:30.000000,Terrestrial,10.4,79.0,32.62346,-17.12738
2024-09-04 10:47:00.000000,Terrestrial,12.0,77.0,32.62459,-17.12054
2024-09-04 10:49:30.000000,Terrestrial,11.6,80.0,32.6259,-17.11296
2024-09-04 10:52:00.000000,Terrestrial,11.9,83.0,32.62668,-17.10514
2024-09-04 10:54:30.000000,Terrestrial,12.1,83.0,32.62783,-17.09339
2024-09-04 10:57:00.000000,Terrestrial,11.7,82.0,32.6288,-17.08385
2024-09-04 10:59:30.000000,Terrestrial,12.4,85.0,32.62953,-17.07603
2024-09-04 11:02:00.000000,Terrestrial,12.1,88.0,32.62959,-17.06812
2024-09-04 11:04:30.000000,Terrestrial,12.5,83.0,32.62996,-17.06018
2024-09-04 11:07:00.000000,Terrestrial,12.4,84.0,32.63052,-17.0523
2024-09-04 11:09:30.000000,Terrestrial,12.4,91.0,32.63108,-17.04445
2024-09-04 11:12:00.000000,Terrestrial,11.7,97.0,32.63089,-17.03646
2024-09-04 11:14:30.000000,Terrestrial,12.0,91.0,32.63108,-17.02469
2024-09-04 11:17:00.000000,Terrestrial,12.2,88.0,32.63123,-17.01296
2024-09-04 11:19:30.000000,Terrestrial,12.6,86.0,32.63176,-17.005
2024-09-04 11:22:00.000000,Terrestrial,12.1,88.0,32.63197,-16.99703
2024-09-04 11:24:30.000000,Terrestrial,11.6,97.0,32.63168,-16.98734
2024-09-04 11:27:00.000000,Terrestrial,11.4,85.0,32.63186,-16.9794
2024-09-04 11:29:30.000000,Terrestrial,11.5,76.0,32.63273,-16.96971
2024-09-04 11:32:00.000000,Terrestrial,11.9,95.0,32.63316,-16.96179
2024-09-04 11:34:30.000000,Terrestrial,11.5,93.0,32.6327,-16.95217
2024-09-04 11:37:00.000000,Terrestrial,12.1,88.0,32.63115,-16.9445
2024-09-04 11:39:30.000000,Terrestrial,11.3,70.0,32.6333,-16.93537
2024-09-04 11:42:00.000000,Terrestrial,10.2,56.0,32.63559,-16.92674
2024-09-04 11:44:30.000000,Terrestrial,0.2,,32.63719,-16.92511
2024-09-04 11:47:00.000000,Terrestrial,0.5,,32.63735,-16.92512
2024-09-04 11:50:32.974999,Interpolated,0.5,75.57059756328727,32.639438999999996,-16.915475
2024-09-04 11:54:05.949999,Dock,0.5,159.80829550177566,32.641528,-16.90583
2024-09-04 11:56:27.933332,Static,0.0,0.0,32.641528,-16.90583
2024-09-04 11:58:49.916666,Static,0.0,0.0,32.643259,-16.906586
2024-09-04 12:01:11.899999,Static,0.0,0.0,32.644498,-16.909696
2024-09-04 12:03:33.883332,Static,0.0,0.0,32.64542,-16.90841
